0.0	0.003739
1.537025	0.004031
1.752121	0.004289
1.7745	0.003915
1.828022	0.003683
1.879508	0.004101
1.914919	0.003869
1.938453	0.003497
1.962689	0.003416
1.98007	0.003526
1.997261	0.004118
2.141082	0.003544
2.529405	0.003864
2.876673	0.003724
2.963664	0.003812
3.099268	0.004272
3.405022	0.004349
3.685277	0.003432
4.012285	0.004148
4.114648	0.003471
4.205189	0.003942
4.28583	0.004242
4.577881	0.004279
4.674192	0.004027
4.843248	0.004316
5.162458	0.013505
6.03906	0.003774
6.291155	0.003856
6.424763	0.004304
6.529158	0.00349
6.555932	0.004173
6.578192	0.004129
6.715682	0.00412
7.132097	0.003746
7.195018	0.003454
7.215524	0.004216
7.328235	0.003761
8.019914	0.00398
8.568333	0.004194
8.599284	0.003883
9.112955	0.004124
9.23469	0.004107
9.400491	0.004298
9.571216	0.003651
9.740057	0.004341
9.759591	0.004311
9.85594	0.004145
9.921249	0.004149
10.165116	0.004216
10.412699	0.004315
10.75977	0.004127
10.895679	0.003509
11.021147	0.004024
11.201824	0.003643
11.394378	0.004358
11.429921	0.004179
11.552934	0.004248
11.608916	0.004143
11.700598	0.003622
11.77029	0.004193
12.285468	0.004162
12.48692	0.003651
12.567549	0.00423
12.645557	0.004056
12.840577	0.004004
13.098735	0.00371
13.138878	0.003629
13.422805	0.003888
13.609032	0.003736
13.703512	0.003738
13.717519	0.004213
13.774884	0.004142
13.946564	0.003499
14.208789	0.004173
14.349431	0.004342
14.437027	0.004248
14.790615	0.004127
14.846802	0.003682
15.24088	0.003475
15.763535	0.004266
16.102053	0.003977
16.207137	0.0042
16.376194	0.004195
16.472482	0.004222
16.48823	0.003626
16.666297	0.004132
16.881506	0.00395
17.295183	0.003669
17.362491	0.003574
17.418531	0.004185
17.529637	0.004285
17.663277	0.003653
17.69264	0.003966
17.808295	0.004213
18.094453	0.003757
18.228866	0.003765
18.425599	0.003788
19.009688	0.003725
19.168049	0.003737
19.420847	0.004293
19.680427	0.003748
19.728701	0.003612
20.009873	0.00398
20.253273	0.004623
21.650032	0.017599
21.858531	0.004122
21.922114	0.003516
22.046849	0.00409
22.161587	0.003635
22.360192	0.004302
22.670186	0.003528
22.870062	0.003491
22.923179	0.003477
23.062109	0.003874
23.303062	0.003675
23.373773	0.004304
23.652081	0.003597
23.678156	0.003923
23.857614	0.004079
24.004049	0.003538
24.180465	0.003913
24.579446	0.004223
24.977148	0.0042
25.194499	0.005305
25.204553	0.003751
25.401979	0.004337
25.421875	0.003916
25.883678	0.004287
26.571365	0.004257
26.861334	0.009731
26.972183	0.003974
27.439718	0.003634
27.575822	0.003741
27.981031	0.004142
28.274046	0.003594
28.399398	0.003824
28.533934	0.004097
28.666509	0.003488
28.727049	0.004201
28.740366	0.003926
29.130774	0.00427
29.357893	0.003968
29.472021	0.004179
29.97912	0.004422
30.116097	0.003871
30.149956	0.003736
30.237208	0.004058
30.285437	0.004176
30.29862	0.003679
30.402284	0.004123
30.435609	0.003565
39.568138	200
39.838663	200
40.218646	200
40.628139	200
40.644135	200
41.130646	200
41.442642	200
41.734637	200
41.760135	200
42.268153	200
42.622644	200
42.906647	200
43.304151	200
43.422636	200
43.586642	200
43.646672	200
43.830637	200
43.870636	200
44.382651	200
44.414636	200
44.678643	200
44.914644	200
45.626639	200
45.958642	200
46.410654	200
46.606648	200
46.644149	200
46.902652	200
47.306652	200
47.36665	200
47.726651	200
47.782638	200
47.866639	200
47.890635	200
47.896134	200
48.540148	200
48.738651	200
49.250638	200
49.306651	200
49.406636	200
49.598643	200
49.616154	200
49.74264	200
49.808147	200
50.134654	200
50.162636	200
50.390677	200
50.614656	200
50.698638	200
51.310653	200
51.39864	0.004481
51.611637	0.00431
51.678641	200
52.180149	200
52.652149	200
52.932148	200
52.972149	200
53.87465	200
54.070649	200
54.078635	200
54.176148	200
54.454652	200
54.758649	200
54.940143	200
54.976136	200
55.162652	200
55.198637	200
55.270662	200
55.479642	200
55.546636	200
55.635636	200
55.766638	200
55.950635	200
56.242637	200
56.327649	200
56.391652	200
57.114638	200
57.130636	200
57.190636	200
57.390657	200
57.502653	200
57.626647	200
57.970647	200
58.051638	200
58.610644	200
58.754647	200
58.759636	200
59.010636	200
59.478643	200
59.818645	200
59.862638	200
59.955639	200
60.022653	200
60.06664	200
60.17564	200
60.182635	200
60.73064	200
61.046646	200
61.078637	200
61.122637	200
61.134635	200
61.902646	200
61.942639	200
62.098639	200
62.194645	200
62.271651	200
62.435635	200
62.558637	200
62.758643	200
62.978636	200
63.154636	200
63.27565	200
63.323641	200
63.538637	200
63.987637	200
64.874643	200
65.898648	200
66.246642	200
66.718656	200
66.87064	200
67.190637	200
67.495647	200
67.551648	200
68.04264	200
68.203643	200
68.395649	200
68.455635	200
68.495635	200
68.946651	200
69.026637	200
69.323636	200
69.431646	200
69.49064	200
69.687646	200
69.966641	200
70.434652	200
71.299635	200
72.311651	200
72.914644	200
73.034642	200
73.123648	200
73.222639	200
73.706647	200
74.159645	200
74.946642	200
75.059637	200
75.179645	200
75.319657	200
75.79864	0.004328
76.009856	0.004073
76.754642	200
76.786636	200
76.814635	200
76.959645	200
77.050637	200
77.106636	200
77.130635	200
77.199644	200
77.287651	200
77.374642	200
77.390636	200
78.138636	200
78.44264	200
78.475639	200
79.235635	200
79.251635	200
79.551651	200
79.858636	200
80.28366	200
80.415645	200
81.035645	200
81.055635	200
81.079635	200
81.242644	200
81.327652	200
81.351637	200
81.499642	200
81.810644	200
81.926647	200
82.118637	200
82.182651	200
82.315649	200
82.371649	200
82.463642	200
82.738639	200
83.039641	200
83.206637	200
83.507645	200
83.55464	200
83.598637	200
83.826641	200
84.046639	200
84.130637	200
84.142635	200
84.607638	200
84.650641	200
84.734641	200
85.043636	200
85.095642	200
85.103636	200
85.223645	200
85.319651	200
85.442639	200
85.594636	200
85.82264	200
86.163642	200
86.195634	200
86.646644	200
86.654636	200
86.762638	200
86.778635	200
87.296149	200
87.34365	200
87.411637	200
87.450636	200
87.462635	200
88.478643	200
88.638647	200
88.955652	200
89.139642	200
89.211643	200
89.223636	200
89.283651	200
89.43165	200
89.526636	200
89.77464	200
90.179647	200
90.914644	200
91.038639	200
91.130637	200
91.210637	200
91.33515	200
91.531663	200
91.599644	200
91.859641	200
92.030646	200
92.042635	200
92.299646	200
92.46365	200
92.503636	200
92.802644	200
92.890637	200
92.902637	200
93.014637	200
93.17064	200
93.21464	200
93.507648	200
93.591634	200
93.686644	200
93.839645	200
94.090645	200
94.211643	200
94.243635	200
94.690639	200
94.755648	200
94.962637	200
95.359647	200
95.387645	200
95.519648	200
95.571647	200
95.946648	200
96.250647	200
96.894644	200
97.059647	200
97.063636	200
97.167638	200
97.303651	200
97.331656	200
97.391649	200
97.594646	200
98.082645	200
98.135638	200
98.207648	200
98.470652	200
98.890689	200
99.511649	200
99.582637	200
99.607704	200
99.747639	200
99.78264	200
99.794635	200
100.222647	200
100.238635	200
100.259674	200
100.523649	200
100.535635	200
100.570637	200
100.651647	200
100.758641	200
100.838638	200
100.910638	200
100.967644	200
100.975634	200
101.134636	200
101.179647	200
101.27565	200
101.335652	200
101.730641	200
102.111639	200
102.134641	200
102.659638	200
102.939635	200
103.115646	200
103.175645	200
103.271654	200
103.335649	200
103.51564	200
104.479641	200
104.527639	200
104.642641	200
105.843646	200
105.93964	200
106.310655	200
106.419641	200
106.847646	200
106.94664	200
107.107635	200
107.670644	200
107.899638	200
108.114643	200
108.218643	200
108.246636	200
108.31965	200
108.587642	200
108.610635	200
108.743664	200
108.923646	200
108.939637	200
109.439639	200
109.982644	200
110.203646	200
110.454643	200
110.51965	200
110.967656	200
111.074638	200
111.090635	200
111.315658	200
111.631639	200
112.323651	200
112.366639	200
112.507639	200
112.61168	200
112.731636	200
113.007653	200
113.075647	200
113.102639	200
113.118651	200
113.130641	200
113.46764	200
113.898653	200
114.403643	200
114.479639	200
114.494642	200
114.699642	200
115.207651	200
115.279654	200
115.399639	200
115.982642	200
116.050639	200
116.134637	200
116.279639	200
116.319642	200
116.575651	200
116.603639	200
116.890641	200
117.026639	200
117.162637	200
117.186635	200
117.367651	200
117.37164	200
117.450636	200
117.523635	200
117.718636	200
117.742638	200
117.774635	200
117.98365	200
118.34365	200
118.423642	200
118.515641	200
118.711644	200
118.863651	200
119.090647	200
119.347636	200
119.546638	200
120.010651	200
120.43868	200
120.518644	200
120.615653	200
120.699636	200
121.003652	200
121.202117	0.004111
121.21964	200
121.395656	200
121.427635	200
121.499637	200
121.547635	200
121.590635	200
121.610638	200
121.618636	200
122.071649	200
122.303655	200
122.459653	200
122.722662	200
123.139651	200
123.279678	200
123.430647	200
123.466637	200
123.518636	200
123.659641	200
123.711637	200
124.235639	200
125.271654	200
125.31565	200
125.434642	200
126.56364	200
126.638646	200
126.666637	200
126.81165	200
127.07064	200
127.419653	200
127.475672	200
127.938641	200
127.962637	200
128.139656	200
128.359654	200
128.558641	200
128.72364	200
129.071643	200
129.239636	200
129.443639	200
129.642651	200
129.76365	200
129.803649	200
130.118651	200
130.134637	200
130.311656	200
130.335661	200
130.851644	200
130.903647	200
130.919634	200
131.978646	200
132.279654	200
132.870646	200
132.922638	200
133.091643	200
133.158638	200
133.218647	200
133.295642	200
133.775635	200
133.834638	200
134.35965	200
134.367637	200
134.402638	200
134.491649	200
134.662645	200
134.815651	200
134.874639	200
135.226651	200
135.54365	200
135.830639	200
136.474651	200
136.75065	200
137.487654	200
137.714651	200
138.058638	200
138.28764	200
138.391651	200
138.431639	200
138.571639	200
138.655649	200
139.335653	200
139.435649	200
139.543636	200
139.694649	200
139.770637	200
140.007652	200
140.510643	200
140.875639	200
141.05064	200
141.355653	200
141.375649	200
141.779647	200
142.022645	200
142.039684	200
142.28364	200
143.015641	200
143.022636	200
143.066638	200
143.259672	200
144.047639	200
144.97965	200
145.123636	200
145.355652	200
145.510639	200
145.534635	200
145.595643	0.004254
145.783647	200
145.907643	200
146.182644	200
146.375652	200
146.523655	200
146.630644	200
146.827649	200
146.955636	200
146.978639	200
147.266658	200
147.563648	200
148.411646	200
148.559648	200
148.926639	200
149.406653	200
149.567648	200
149.854639	200
150.268769	0.011485
150.418169	0.004295
150.42364	0.004291
150.462261	0.004373
150.743653	0.004132
150.82665	0.004113
151.050643	0.00414
151.110647	0.008317
151.110662	0.007355
151.122649	0.004085
151.138643	0.003842
151.198647	0.003844
151.238644	0.003879
151.275652	0.004392
151.298692	0.003916
151.319651	0.003629
151.423646	0.003739
151.497282	0.003505
151.575648	0.003524
151.666649	0.008297
151.666664	0.008847
151.723649	0.00373
151.759639	0.004255
151.763255	0.003956
151.905324	0.00352
151.955642	0.004182
152.006655	0.00397
152.043648	0.004199
152.194641	0.003989
152.206242	0.004183
152.247042	0.004988
152.283653	0.004208
152.383651	0.00412
152.55965	0.003679
152.658653	0.003519
152.686397	0.004246
152.746652	0.004019
152.755639	0.00409
152.923651	0.0042
153.030643	0.00412
153.16265	0.003508
153.306282	0.004423
153.32365	0.004067
153.36111	0.004101
153.375646	0.004051
153.459652	0.004271
153.530882	0.004151
153.64665	0.003589
153.787027	0.003446
153.907427	0.004144
154.055652	0.004049
154.117288	0.003491
154.160386	0.003598
154.184884	0.004228
154.348613	0.003621
154.562654	0.004302
154.579639	0.003981
154.663643	0.003671
154.770641	0.003991
154.876674	0.004064
154.907641	0.004138
154.978646	0.003893
155.091653	0.003588
155.582773	0.008511
155.838645	0.003814
155.889888	0.004285
156.01092	0.003665
156.035253	0.004196
156.087695	0.004237
156.217323	0.003654
156.518404	0.003809
156.52822	0.003574
156.830533	0.003808
156.867064	0.004268
156.957438	0.004146
157.281389	0.003723
157.439002	0.003597
157.653626	0.003983
157.830298	0.003529
157.938256	0.004161
158.271398	0.004309
158.558483	0.00378
159.326876	0.003586
159.50528	0.003767
159.841098	0.004042
159.914441	0.003723
160.051614	0.004122
160.127408	0.004141
160.307203	0.004097
160.683248	0.00418
160.869804	0.004181
161.130862	0.004261
161.470099	0.003808
161.708747	0.00422
161.816679	0.004179
161.913206	0.004041
162.006181	0.004127
163.252846	0.00444
163.477424	0.004369
163.611138	0.004205
163.646578	0.004322
163.733941	0.003922
163.834376	0.004183
163.931835	0.003633
163.970797	0.00409
164.340722	0.004322
164.495207	0.00356
164.919556	0.004239
165.220913	0.00424
165.708712	0.031944
165.812879	0.004178
166.476047	0.003821
166.500013	0.004328
166.511083	0.004204
166.597364	0.003776
166.732815	0.003753
167.067838	0.004239
167.149037	0.004162
167.307179	0.004369
167.355067	0.004362
167.446511	0.003736
167.498335	0.003616
167.683611	0.00364
168.205582	0.003466
168.331679	0.004252
168.384807	0.003703
169.278758	0.004427
169.487963	0.004293
169.5397	0.003668
169.918415	0.003971
170.09652	0.003854
170.290316	0.004054
170.328309	0.004144
170.505152	0.004055
170.79179	0.010688
170.914531	0.004299
170.959932	0.004477
170.988567	0.004307
171.005451	0.00399
171.218154	0.004285
171.479712	0.003856
171.636297	0.003824
171.650237	0.004416
171.66631	0.004238
171.809251	0.004316
171.855424	0.004974
171.937505	0.00423
172.149004	0.003547
172.260639	0.004173
172.569381	0.003763
172.67109	0.003715
173.258365	0.00528
173.290215	0.004829
173.776969	0.003906
173.813618	0.004144
175.27356	0.004083
175.364022	0.004619
175.58554	0.004573
175.612427	0.00436
175.867643	0.023818
176.163404	0.003948
176.227927	0.003593
176.329394	0.004225
176.377471	0.003799
176.461309	0.003664
176.76902	0.003926
176.777812	0.004166
176.962432	0.004275
177.02951	0.004282
177.047675	0.004027
177.153334	0.004331
177.218962	0.003895
177.764559	0.004053
177.865231	0.003986
177.956659	0.003813
178.092065	0.003828
178.604849	0.004276
178.792175	0.003966
178.855061	0.004182
178.981957	0.004312
179.133946	0.003685
179.199516	0.004044
179.480564	0.003593
179.58535	0.004292
179.629808	0.004085
179.779968	0.00422
179.852776	0.004204
179.918612	0.004317
